day,product_title,orders,gross_sales,discounts,returns,net_sales,total_sales
2020-08-02,Marlow Bundle,20,240.000,-171.000,0.000,69.000,69.000
2020-08-02,Sadie Skirt,2,16.000,-16.000,0.000,0.000,0.000
2020-08-02,Birdie Dress,9,90.000,-81.000,0.000,9.000,9.000
2020-08-02,Hastings Vest,8,72.000,-72.000,0.000,0.000,0.000
2020-08-02,Cora Blouse,9,81.000,-81.000,0.000,0.000,0.000
2020-08-02,Camden Dress,31,279.000,-265.500,0.000,13.500,13.500
2020-08-02,Louisa Pinafore,44,396.000,-378.000,0.000,18.000,18.000
2020-08-02,Constance Cape,14,126.000,-126.000,0.000,0.000,0.000
2020-08-02,Agatha Top + Dress,35,315.000,-315.000,0.000,0.000,0.000
2020-08-02,Hazel Tunic,12,108.000,-108.000,0.000,0.000,0.000
2020-08-02,,0,0.000,0.000,-66.150,-66.150,-66.150
2020-08-02,Angelica Blouse + Dress,35,315.000,-315.000,0.000,0.000,0.000
2020-08-02,Penny Blouse,18,162.000,-162.000,0.000,0.000,0.000
2020-08-02,Melbourne Romper,22,198.000,-198.000,0.000,0.000,0.000
2020-08-02,Ainsley Pinafore,23,207.000,-207.000,0.000,0.000,0.000
2020-08-02,Lola Blouse,22,198.000,-198.000,0.000,0.000,0.000
2020-08-02,Mae Dress,12,108.000,-108.000,0.000,0.000,0.000
2020-08-02,Long Island Top - KNIT,15,135.000,-135.000,0.000,0.000,0.000
2020-08-02,Hillary Skirt,15,120.000,-116.500,0.000,3.500,3.500
2020-08-02,Mona Shorts,11,99.000,-99.000,0.000,0.000,0.000
2020-08-02,Raine Tote,5,40.000,-36.500,0.000,3.500,3.500
2020-08-03,Long Island Top - KNIT,12,108.000,-108.000,0.000,0.000,0.000
2020-08-03,Macy Pinafore,25,225.000,-225.000,0.000,0.000,0.000
2020-08-03,Lola Blouse,14,126.000,-121.500,0.000,4.500,4.500
2020-08-03,Melbourne Romper,24,216.000,-216.000,0.000,0.000,0.000
2020-08-03,Raine Tote,1,8.000,-1.900,0.000,6.100,6.100
2020-08-03,Mae Dress,9,81.000,-81.000,0.000,0.000,0.000
2020-08-03,Hazel Tunic,6,54.000,-54.000,0.000,0.000,0.000
2020-08-03,Lottie Bonnet,2,12.000,-12.000,0.000,0.000,0.000
2020-08-03,Cora Blouse,12,108.000,-93.110,0.000,14.890,14.890
2020-08-03,Laurel Blouse,13,117.000,-117.000,0.000,0.000,0.000
2020-08-03,Duchess Dress,11,99.000,-99.000,0.000,0.000,0.000
2020-08-03,Louisa Pinafore,31,279.000,-246.450,0.000,32.550,32.550
2020-08-03,Camden Dress,30,270.000,-263.130,0.000,6.870,6.870
2020-08-03,Constance Cape,8,72.000,-72.000,0.000,0.000,0.000
2020-08-03,Ainsley Pinafore,17,153.000,-138.850,0.000,14.150,14.150
2020-08-03,Hillary Skirt,11,88.000,-88.000,0.000,0.000,0.000
2020-08-03,Agatha Top + Dress,32,288.000,-277.380,0.000,10.620,10.620
2020-08-03,Marlow Dress,34,306.000,-300.000,0.000,6.000,6.000
2020-08-03,Angelica Blouse + Dress,35,315.000,-288.630,0.000,26.370,26.370
2020-08-03,Hastings Vest,6,54.000,-54.000,0.000,0.000,0.000
2020-08-03,Sadie Skirt,2,16.000,-10.770,0.000,5.230,5.230
2020-08-03,,0,0.000,0.000,-24.000,-24.000,-24.000
2020-08-03,Birdie Dress,13,130.000,-112.740,0.000,17.260,17.260
2020-08-03,Penny Blouse,9,81.000,-81.000,0.000,0.000,0.000
2020-08-03,Mona Shorts,8,72.000,-72.000,0.000,0.000,0.000
2020-08-03,Marlow Bundle,15,180.000,-124.990,0.000,55.010,55.010
2020-08-04,Camden Dress,20,180.000,-174.860,0.000,5.140,5.140
2020-08-04,Louisa Pinafore,19,171.000,-147.600,0.000,23.400,23.400
2020-08-04,,0,0.000,0.000,-38.000,-38.000,-38.000
2020-08-04,Marlow Bundle,11,132.000,-95.140,0.000,36.860,36.860
2020-08-04,Lola Blouse,10,90.000,-90.000,0.000,0.000,0.000
2020-08-04,Birdie Dress,4,40.000,-36.000,0.000,4.000,4.000
2020-08-04,Macy Pinafore,24,216.000,-216.000,0.000,0.000,0.000
2020-08-04,Duchess Dress,10,90.000,-81.000,0.000,9.000,9.000
2020-08-04,Agatha Top + Dress,11,99.000,-99.000,0.000,0.000,0.000
2020-08-04,Hastings Vest,6,54.000,-54.000,0.000,0.000,0.000
2020-08-04,Constance Cape,4,36.000,-36.000,0.000,0.000,0.000
2020-08-04,Hillary Skirt,6,48.000,-48.000,0.000,0.000,0.000
2020-08-04,Hazel Tunic,10,90.000,-90.000,0.000,0.000,0.000
2020-08-04,Ainsley Pinafore,13,117.000,-117.000,0.000,0.000,0.000
2020-08-04,Mona Shorts,6,54.000,-54.000,0.000,0.000,0.000
2020-08-04,Penny Blouse,10,90.000,-90.000,0.000,0.000,0.000
2020-08-04,Mae Dress,5,45.000,-45.000,0.000,0.000,0.000
2020-08-04,Laurel Blouse,5,45.000,-45.000,0.000,0.000,0.000
2020-08-04,Angelica Blouse + Dress,26,234.000,-234.000,0.000,0.000,0.000
2020-08-04,Long Island Top - KNIT,10,90.000,-90.000,0.000,0.000,0.000
2020-08-04,Melbourne Romper,9,81.000,-81.000,0.000,0.000,0.000
2020-08-04,Marlow Dress,18,162.000,-153.000,0.000,9.000,9.000
2020-08-04,Cora Blouse,6,54.000,-54.000,0.000,0.000,0.000
2020-08-05,Hazel Tunic,3,27.000,-27.000,0.000,0.000,0.000
2020-08-05,Mona Shorts,3,27.000,-27.000,0.000,0.000,0.000
2020-08-05,Marlow Bundle,3,36.000,-27.000,0.000,9.000,9.000
2020-08-05,Constance Cape,5,45.000,-45.000,0.000,0.000,0.000
2020-08-05,Hillary Skirt,1,8.000,-8.000,0.000,0.000,0.000
2020-08-05,Hastings Vest,2,18.000,-18.000,0.000,0.000,0.000
2020-08-05,Melbourne Romper,6,54.000,-54.000,0.000,0.000,0.000
2020-08-05,Long Island Top - KNIT,2,18.000,-18.000,0.000,0.000,0.000
2020-08-05,,0,0.000,0.000,-18.000,-18.000,-18.000
2020-08-05,Cora Blouse,2,18.000,-18.000,0.000,0.000,0.000
2020-08-05,Angelica Blouse + Dress,12,108.000,-99.000,0.000,9.000,9.000
2020-08-05,Laurel Blouse,2,18.000,-18.000,0.000,0.000,0.000
2020-08-05,Macy Pinafore,3,27.000,-27.000,0.000,0.000,0.000
2020-08-05,Duchess Dress,2,18.000,-13.500,0.000,4.500,4.500
2020-08-05,Louisa Pinafore,10,90.000,-85.500,0.000,4.500,4.500
2020-08-05,Agatha Top + Dress,6,54.000,-54.000,0.000,0.000,0.000
2020-08-05,Marlow Dress,6,54.000,-54.000,0.000,0.000,0.000
2020-08-05,Ainsley Pinafore,5,45.000,-45.000,0.000,0.000,0.000
2020-08-05,Camden Dress,7,63.000,-63.000,0.000,0.000,0.000
2020-08-05,Mae Dress,3,27.000,-27.000,0.000,0.000,0.000
2020-08-05,Birdie Dress,3,30.000,-27.000,0.000,3.000,3.000
2020-08-05,Penny Blouse,3,27.000,-27.000,0.000,0.000,0.000
2020-08-05,Lola Blouse,6,54.000,-54.000,0.000,0.000,0.000
2020-08-06,Angelica Blouse + Dress,1,9.000,-9.000,0.000,0.000,0.000
2020-08-06,Agatha Top + Dress,2,18.000,-18.000,0.000,0.000,0.000
2020-08-06,Birdie Dress,1,10.000,-9.000,0.000,1.000,1.000
2020-08-06,Louisa Pinafore,2,18.000,-18.000,0.000,0.000,0.000
2020-08-06,Marlow Dress,2,18.000,-18.000,0.000,0.000,0.000
2020-08-06,Camden Dress,2,18.000,-18.000,0.000,0.000,0.000
2020-08-06,Ainsley Pinafore,1,9.000,-9.000,0.000,0.000,0.000
2020-08-06,,0,0.000,0.000,-40.000,-40.000,-40.000
2020-08-06,Hillary Skirt,1,8.000,-8.000,0.000,0.000,0.000
2020-08-06,Macy Pinafore,1,9.000,-9.000,0.000,0.000,0.000
2020-08-06,Long Island Top - KNIT,3,27.000,-27.000,0.000,0.000,0.000
2020-08-07,Duchess Dress,1,9.000,-9.000,0.000,0.000,0.000
2020-08-07,Agatha Top + Dress,1,9.000,-9.000,0.000,0.000,0.000
2020-08-07,Hastings Vest,1,9.000,-9.000,0.000,0.000,0.000
2020-08-07,,0,0.000,0.000,-3.000,-3.000,-3.000
2020-08-07,Ainsley Pinafore,1,9.000,-9.000,0.000,0.000,0.000
2020-08-07,Camden Dress,1,9.000,-9.000,0.000,0.000,0.000
2020-08-07,Marlow Bundle,1,12.000,-9.000,0.000,3.000,3.000
2020-08-08,Constance Cape,1,9.000,-9.000,0.000,0.000,0.000
2020-08-08,Lola Blouse,1,9.000,-9.000,0.000,0.000,0.000
2020-08-08,Penny Blouse,1,9.000,-9.000,0.000,0.000,0.000
2020-08-08,Camden Dress,1,9.000,-9.000,0.000,0.000,0.000
2020-08-08,Macy Pinafore,1,9.000,-9.000,0.000,0.000,0.000
2020-08-08,Melbourne Romper,1,9.000,-9.000,0.000,0.000,0.000
2020-08-08,Duchess Dress,1,9.000,-9.000,0.000,0.000,0.000
2020-08-09,Birdie Dress,1,10.000,-9.000,0.000,1.000,1.000
2020-08-09,Melbourne Romper,1,9.000,-9.000,0.000,0.000,0.000
2020-08-09,Marlow Dress,1,9.000,-9.000,0.000,0.000,0.000
2020-08-10,Marlow Dress,3,27.000,-27.000,0.000,0.000,0.000
2020-08-10,Laurel Blouse,1,9.000,0.000,0.000,9.000,9.000
2020-08-10,Marlow Bundle,1,12.000,0.000,0.000,12.000,12.000
2020-08-11,Marlow Dress,1,9.000,-9.000,0.000,0.000,0.000
2020-08-11,Constance Cape,1,9.000,-9.000,0.000,0.000,0.000
2020-08-12,Penny Blouse,1,9.000,-9.000,0.000,0.000,0.000
2020-08-12,Camden Dress,1,9.000,-9.000,0.000,0.000,0.000
2020-08-13,Cora Blouse,1,9.000,-9.000,0.000,0.000,0.000
2020-08-14,,0,0.000,0.000,0.000,0.000,0.000
2020-08-15,Marlow Bundle,1,12.000,-9.000,0.000,3.000,3.000
2020-08-15,Macy Pinafore,1,9.000,-9.000,0.000,0.000,0.000
2020-08-15,Ainsley Pinafore,1,9.000,0.000,0.000,9.000,9.000
